Counter	Image	Merger (0 = no, 1 = yes)	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
482	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_300.fits	0	4.11	5	1	0.0	0.0	0.5568921581276584	-2.033956847621508	3.51248714888822	-0.136185676797144	-0.04161099608770015	0.9127	0.2539748
483	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_305.fits	0	4.6	5	1	0.0	0.0	0.5521494266331614	-1.9584574726618864	3.47464470876534	-0.0792601377714782	-0.0702714964613637	1.0226	0.12768032
484	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	0	0.2	6	1	0.0	0.0	0.5452794693275791	-1.5611323242661812	3.166245353390958	0.02282581878826851	0.0728104639671697	0.4531	0.12971343
485	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	6	2	11.381732476514498	1.5786287212255257	0.6410544932208564	-0.9367562010013736	3.62275319607901	0.3540128512327915	-0.16511802371631412	0.5008	1.6197473999999998
486	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	6	1	0.0	0.0	0.6623017904130274	-1.983724675307931	3.54149750200493	0.1573443424080465	0.11451954158677802	1.0955	1.6918813999999998
487	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	6	1	0.0	0.0	0.6320123087751021	-2.021521905225527	3.285446960750773	0.1184786431859912	0.0988548736264548	1.3975	0.34865212
488	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	6	1	0.0	0.0	0.4802119076148681	-2.0086129978682394	3.3769465994523005	0.10039853245383633	0.1048587680702356	1.1172	0.21886793
489	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	6	1	0.0	0.0	0.578616338060733	-2.005692485764609	3.6911930722909063	0.07935219306201433	0.11792044998902465	1.2452	0.18732212
490	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	6	1	0.0	0.0	0.5673058047076822	-1.9429661258665265	3.402324649458515	0.07649344335421175	0.04375209855812074	1.1953	0.35916135
491	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_210.fits	1	2.05	6	2	6.255768105427903	3.0283076942657825	0.6162023211705265	-0.9378029887505326	1.5680228154009461	0.7104293737873821	0.15832623020500936	1.2947	0.78938055
492	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_220.fits	1	2.15	6	2	7.809964997876482	4.592403084845893	0.583677360621482	-0.8104908348836106	3.3947211084098656	0.3916188668447427	0.016682367547400982	1.7133	0.6455590999999999
493	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_230.fits	1	2.25	6	2	10.571341906055382	3.5592623447870047	0.6519795427711701	-0.6589732904284576	3.5606613161339777	0.3551292984763238	0.05899768494248672	1.2298	0.47481436
494	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_235.fits	1	2.3	6	2	10.191907526140008	3.3943764057825554	0.6703824220646046	-0.5639544413406973	3.2864290020848035	0.26893316273438544	0.06867992115109713	1.1181	0.6828739
495	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_237.fits	1	2.32	6	2	9.785563005037368	3.6021351229304064	0.6628428393390933	-0.5685720131602746	3.155535492582561	0.32291107689191345	0.05285535440430418	1.1361	0.6485491
496	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_240.fits	1	2.35	6	2	8.908100404703466	3.836719063763888	0.6358086362181828	-0.5918509483715958	3.3932103771006705	0.32074092632464274	0.056635584182140514	1.2352	0.5868946
497	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_242.fits	1	2.37	6	2	8.157193899116168	3.8747171054797023	0.6193411558946821	-0.60534189976385	3.8505625475193055	0.3729836955532458	0.13119427840793255	1.2734	0.38734058
498	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_245.fits	1	2.4	6	2	6.666523659903692	3.863669770540689	0.582587230315259	-0.6849844200382569	3.357605501703812	0.36214794047905613	0.08881410764408007	1.2183	0.38576874
499	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_247.fits	1	2.42	6	2	5.4794614559482335	3.3253701955838584	0.5697070443866438	-0.7434717514941249	2.8694953106958754	0.5277496837140415	0.12273020615152835	1.0608	0.32549116
500	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_250.fits	1	2.44	6	2	2.890141689961859	3.9525739132505446	0.5474426589733881	-1.1186091532877191	2.501726214568513	0.2984210388548548	0.12595344533054162	0.7674	0.09734069599999999
501	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_252.fits	1	2.46	6	1	0.0	0.0	0.5555201717786823	-1.8913276229126552	3.572792293141067	0.03726111574779088	0.0679029653798651	0.8507	0.29547640000000003
502	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_255.fits	1	2.49	6	2	2.5310967539345075	5.3876577568541375	0.5634155098387407	-1.3810093086724522	2.9690742218776967	0.07298714280313277	0.04706120173344596	0.7976	0.19769214
503	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_257.fits	1	2.51	6	1	0.0	0.0	0.5391778478463597	-1.5367449663869484	3.21154185782269	0.08270811310694039	-0.05917692999641284	0.8204	0.29451677
504	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_262.fits	1	2.56	6	1	0.0	0.0	0.5685734070486849	-1.4452569250584717	3.5536447710128787	0.09546155556150374	-0.3119779096623495	0.9355	0.23223945
505	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_265.fits	1	2.59	6	1	0.0	0.0	0.6003949105582909	-1.8547999848651944	3.963542161582432	0.12105794522289308	-0.08824592491353916	1.3847	0.28692448
506	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_270.fits	1	2.64	6	1	0.0	0.0	0.5957857164063691	-2.023334416692575	3.676485900889252	0.06104259410072702	0.09625246890661687	1.1854	0.28626993
507	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_275.fits	1	2.69	6	1	0.0	0.0	0.5861918334652745	-1.934861015015778	3.6630718031362437	0.019045562308524826	0.036759832774622685	1.4772	0.18635276
508	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_280.fits	1	2.74	6	1	0.0	0.0	0.5732967104978706	-1.9650572874281012	3.6429002378735316	0.14651168449846094	0.09315563809727574	1.4126	0.33800992
509	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_285.fits	1	2.79	6	1	0.0	0.0	0.607772138434936	-1.952801586118756	3.4803767267097654	0.10771069120253107	0.08282570709467366	1.4129	0.25550297
510	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_287.fits	1	2.84	6	1	0.0	0.0	0.565564651733191	-1.8996498001806983	3.439628430783749	-0.05119003613422597	0.019258994466851732	1.3219999999999998	0.19486308
511	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_288.fits	1	2.93	6	1	0.0	0.0	0.5690721808344404	-1.9645733509621768	3.5987320127125164	0.045539026623772697	0.022719033923932364	1.3735	0.11437777
512	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_289.fits	1	3.03	6	1	0.0	0.0	0.5657299411655812	-2.0140464282876693	3.698569420661745	0.02884144841841988	0.031678334528035285	1.3941	0.13724662
513	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_290.fits	0	3.13	6	1	0.0	0.0	0.5763948199051383	-2.0271599448209487	3.6265289668137872	-0.007710988037799381	0.045009714586015666	1.5143	0.24168514
514	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_295.fits	0	3.62	6	1	0.0	0.0	0.567340104898818	-1.9716028500898803	3.5018159445929973	-0.06452655548096803	0.07890345829030236	1.2988	0.11556384
515	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_300.fits	0	4.11	6	1	0.0	0.0	0.5680464380045097	-2.0524255247513907	3.6457559997048503	-0.01684031437922521	0.10684200633659573	1.5984	0.087759815
516	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_305.fits	0	4.6	6	1	0.0	0.0	0.5920476130562731	-2.1010562027307382	3.8224581839359337	-0.07034257047800872	0.07028398381945156	1.5371	0.15205224
517	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_010.fits	0	0.1	0	1	0.0	0.0	0.5371202376053892	-1.7962621167510204	2.6573617113365517	-0.006661586576710539	-0.02551481833198412	0.7899	0.08861923
518	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	0	1	0.0	0.0	0.5269417551293827	-1.7955145078030683	2.7424023790174465	-0.01872506259468453	-0.15643033483312185	0.8059999999999999	0.20338652
519	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_050.fits	1	0.49	0	1	0.0	0.0	0.5337655286235026	-1.6930864238006884	3.0110079704344246	0.10521635230938953	-0.019941790163560468	0.4649	0.33675623
520	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	0	1	0.0	0.0	0.6060150715597342	-1.7671391710364226	3.5714864896388274	0.09239463527369553	0.07275693522748505	0.7533	1.0315019
521	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	0	1	0.0	0.0	0.5922003547833503	-2.0533311287490448	3.7727748553290175	0.1473579153268081	0.15196904954507742	1.3876	0.5425128
522	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	0	1	0.0	0.0	0.620211368884922	-2.4365702880111364	4.959017610569917	0.08436148535654685	0.18157473797809634	2.6655	0.49865663
523	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	0	1	0.0	0.0	0.6494568889000923	-2.7936927447934745	5.0171072601577125	0.04016191465036032	0.1807841834907453	2.4168	0.1938638
524	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_130.fits	1	1.27	0	1	0.0	0.0	0.6117410410341647	-2.505155134151153	4.881179068795546	0.10228972259029867	0.19259223494497615	2.8989999999999996	0.35770926
525	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	0	1	0.0	0.0	0.613899114941431	-2.595095848852647	5.418761753067557	-0.03182830738392887	0.13193196265149215	2.4682	0.21661931
526	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_210.fits	1	2.05	0	2	10.482859980754847	3.9166972223317384	0.6114947599254699	-0.8093169562546758	4.899728424150808	0.2779356037314353	-0.03702354023763504	2.5839999999999996	0.4204947
527	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_215.fits	1	2.1	0	2	6.146751257484643	3.426415294859826	0.6062684800758055	-1.0736226753165428	4.306036293882154	0.3478476045612863	0.14910412679152654	2.4517	0.32075125
528	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_250.fits	1	2.44	0	2	9.57076002351841	4.136947409418001	0.6315135898075527	-0.767592787781468	4.993104238793767	0.1211963522432862	0.020840792135395882	2.3176	0.41132444
529	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_260.fits	1	2.54	0	2	6.697754793482013	9.893728763240468	0.5946273613287056	-1.081440889233687	3.8455271484379145	0.14711206607929267	-0.03635144108583186	2.425	0.2077638
530	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_270.fits	1	2.64	0	2	2.893341535510653	14.19841938578455	0.6423270080276998	-1.7408465938510829	3.8537608877005316	0.028169180146216305	0.12214926841632967	2.2525	0.25155967
531	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_280.fits	1	2.74	0	1	0.0	0.0	0.6214887488218636	-2.2297965797965684	4.567491788606664	0.030414513377589568	0.08293841829006474	2.1405	0.18536252
532	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_290.fits	1	2.83	0	1	0.0	0.0	0.6190296604059597	-2.5516274977014737	4.646594110758379	-0.04622537107223538	0.0999819328296901	2.3602	0.14146706
533	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_300.fits	1	2.92	0	1	0.0	0.0	0.6241501122740489	-2.3648796091866013	4.588021609809575	-0.03993507183681985	0.07723488000319523	2.3083	0.20979507
534	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_310.fits	1	3.02	0	1	0.0	0.0	0.6242946409754909	-2.476910979994959	4.454241696611098	-0.014375541705789738	0.1409973315901548	2.3429	0.18234205
535	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_320.fits	1	3.12	0	1	0.0	0.0	0.6290369632406292	-2.3361496674179936	4.42875994935239	0.051137002581935036	0.1498731586680119	2.2148	0.17912604
536	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_330.fits	1	3.22	0	1	0.0	0.0	0.6213616546883362	-2.5105617219261918	4.393295682858416	-0.114044456428173	0.10251731529345608	2.2414	0.11281866
537	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_340.fits	1	3.31	0	1	0.0	0.0	0.615631295446423	-2.4702735301154166	4.423448213201404	-0.1264440683793504	0.04420115260548072	2.1604	0.07767348
538	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_350.fits	1	3.41	0	1	0.0	0.0	0.6061244623510694	-2.4478040874593483	4.3524283317552115	-0.03811633626622756	0.06731939335617121	2.2045	0.0802334
539	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_360.fits	1	3.52	0	1	0.0	0.0	0.6175554065833172	-2.3971732976719147	4.361357636486172	-0.019428153207851614	0.09180865005222473	2.2173	0.13276836
540	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_370.fits	1	4.5	0	1	0.0	0.0	0.6156346644028129	-2.4648005872284364	4.19848135671604	-0.02078533479307361	0.0862327087631131	2.2167	0.11509082
541	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_390.fits	1	6.45	0	1	0.0	0.0	0.6061958456108073	-2.3819632289997266	4.064555552564178	-0.2246883037326774	-0.019595499972491413	2.1044	0.07981128
542	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_400.fits	1	7.43	0	1	0.0	0.0	0.6004218951216732	-2.423637871569716	4.166904032110351	-0.06241724370327208	0.021119387886284556	2.0714	0.11410707
543	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_410.fits	1	8.38	0	1	0.0	0.0	0.5967714869841085	-2.4721595649247057	4.2153811025895696	-0.1968013501259159	-0.14495780650416296	2.1005	0.09395425
544	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_010.fits	0	0.1	1	1	0.0	0.0	0.5920808938952309	-1.5684309772779803	3.280151980623183	0.06787454330105354	0.116632211906763	0.5609	0.10486322
545	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	1	1	0.0	0.0	0.5801055311654064	-1.5783344311574228	3.33721039947382	0.06572796103226246	0.09687667497073296	0.6013	0.2842575
546	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_050.fits	1	0.49	1	1	0.0	0.0	0.4805185919769348	-1.1383202881259298	2.5188821970139665	0.13797357914768574	0.07692143264501818	0.4309	0.5524109
547	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	1	2	9.112885255215415	5.160359997798066	0.6067638489496288	-1.8831345950580416	4.101515019827967	0.2665016066190061	0.08455886712365608	0.8727	0.31859478
548	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	1	1	0.0	0.0	0.6000162202959899	-1.6433457057616567	2.982700679068133	0.14986927634072225	0.11140245016635744	0.9133	0.39331102
549	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	1	1	0.0	0.0	0.5926196294436346	-2.1806444031428307	3.957526310785848	0.0600736247049414	0.09295558397746397	1.8571	0.31455520000000003
550	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	1	1	0.0	0.0	0.628165635184391	-2.3090829056382005	3.9083208365556175	-0.01236752268468936	0.0520094472509989	1.975	0.26815644
551	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_130.fits	1	1.27	1	1	0.0	0.0	0.6421799455248703	-2.3044192314256335	3.864360253838796	0.0510218424466165	0.08487647457555435	1.9623	0.20328493
552	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	1	1	0.0	0.0	0.5989550594159563	-2.4144830429622908	4.2402947108519635	0.02036304908036815	0.13171118263475765	2.5105	0.18752548
553	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_210.fits	1	2.05	1	2	9.430838871681113	4.5549120953735684	0.5907941000018078	-0.6834920722720049	4.2912837213111015	0.13330644618944598	-0.06134388874887281	2.0649	0.27072635
554	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_215.fits	1	2.1	1	2	5.872363766216968	3.2166217928790397	0.5857140773157341	-1.0060121643478448	3.6462865911625073	0.27349799987378937	0.12336293124087892	1.5311	0.27196820000000005
555	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_250.fits	1	2.44	1	2	8.806537516227506	4.578044396326757	0.6036406695313055	-0.8202461754484769	4.822156140423608	0.1577810960334117	-0.0392366536884776	2.5246	0.20834725
556	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_260.fits	1	2.54	1	2	6.1711743665835535	10.692518245477144	0.6021511095321181	-1.094049670650918	4.1933662440586055	0.056700041162474575	0.14786062551794066	3.0697	0.23711021
557	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_270.fits	1	2.64	1	2	2.8526297438601427	16.88729149925252	0.6299977376985901	-1.790898868358349	4.119147924167098	0.06928769594643885	0.11138196035860112	2.6365	0.24761267
558	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_280.fits	1	2.74	1	1	0.0	0.0	0.6175105601263411	-2.1829593218162326	4.440207552546021	0.07578251463861281	0.04788059186402925	2.0813	0.1411043
559	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_290.fits	1	2.83	1	1	0.0	0.0	0.5873888995600937	-2.3703156641841785	4.2378835236513135	-0.08389858681571154	0.039968823694366884	2.1946	0.09960160000000001
560	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_300.fits	1	2.92	1	1	0.0	0.0	0.6106434435674908	-2.3123143509465303	4.409155849124992	-0.05893154967645652	0.07939671073353982	2.2308	0.18314795
561	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_310.fits	1	3.02	1	1	0.0	0.0	0.6138014347527905	-2.479643915988433	4.357799918588415	0.06907891931796199	0.12625384048195298	2.2485	0.18301332
562	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_320.fits	1	3.12	1	1	0.0	0.0	0.6190119496996561	-2.417203381615868	4.4032524835627065	-0.01578492298251384	0.11434361035924047	2.3107	0.14432989
563	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_330.fits	1	3.22	1	1	0.0	0.0	0.6194772989813846	-2.503889086576093	4.417190364191893	-0.06256949894890063	0.08718725704878492	2.2666	0.15202703
564	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_340.fits	1	3.31	1	1	0.0	0.0	0.609291098565938	-2.440953510750249	4.433465446042785	-0.07649566695470722	0.02931365711186225	2.279	0.17482279999999997
565	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_350.fits	1	3.41	1	1	0.0	0.0	0.6097486276308879	-2.48127931240461	4.352213552956233	-0.03636517274558272	0.0657696579150485	2.3666	0.08818842
566	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_360.fits	1	3.52	1	1	0.0	0.0	0.6169495786667815	-2.370722925197294	4.333403825151104	0.00025113269187001266	0.12398190897216815	2.3874	0.18982713
567	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_370.fits	1	4.5	1	1	0.0	0.0	0.6139289792332571	-2.4287265863976746	4.253378690177739	0.018345324768822117	0.07492287835871042	2.1283	0.07321699999999999
568	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_390.fits	1	6.45	1	1	0.0	0.0	0.6047894860777551	-2.3542323336126105	4.0326725067211004	-0.14398592241786995	0.046318248206369934	2.0133	0.09481541
569	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_400.fits	1	7.43	1	1	0.0	0.0	0.6023058580039323	-2.3551297929855486	4.070796870273744	-0.1713456587537024	0.06400484657947049	2.0002	0.15194196
570	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_410.fits	1	8.38	1	1	0.0	0.0	0.6031370173757108	-2.3662342519269104	4.11364099360113	-0.16339152692143158	-0.012096988943561971	2.0145	0.12802768
571	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_010.fits	0	0.1	2	1	0.0	0.0	0.5808779295096197	-1.5409521834845683	3.200755064064112	-0.006193596191300864	0.08267906945205629	0.5985	0.23631841
572	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	2	2	4.958502074719752	2.56921234428406	0.6174266143953444	-1.415242745803967	2.8109100398230917	0.4523961416500231	0.08129270426991496	0.6189	0.74398017
573	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_050.fits	1	0.49	2	1	0.0	0.0	0.565608159835103	-1.7460481862308057	3.4105483285406994	0.09251455527933368	0.09746811875719476	0.7462	0.5759850000000001
574	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_060.fits	1	0.59	2	1	0.0	0.0	0.5974971470018264	-1.3661013645049096	2.3261683593994893	0.2156981880903656	0.04193884409403777	0.5666	0.38257992
575	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	2	1	0.0	0.0	0.6104288240542081	-2.0244441181135837	3.5008420921586367	0.18604401657520547	0.11264981183018387	1.4269	0.6111655
576	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_090.fits	1	0.88	2	1	0.0	0.0	0.6316622255185382	-2.0877316554447143	4.1996485166770645	0.16015780846853825	0.09938884588919944	1.8230000000000002	0.36306795
577	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	2	1	0.0	0.0	0.6170004851022697	-2.3262797044029546	4.128317407852012	2.4897787149679292e-05	0.08894210872217648	2.0746	0.0977637
578	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_130.fits	1	1.27	2	1	0.0	0.0	0.5772022726674689	-2.1878053576966217	3.978558854669077	0.09761566785750372	0.12608921665994605	2.1175	0.5
579	q0.333_fg0.1_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	2	1	0.0	0.0	0.6544266775119977	-2.5626921167100387	4.47416973610714	0.05678055533215823	0.13835445094566884	2.3136	0.43022758
580	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_210.fits	1	2.05	2	2	8.771320230444235	4.370790596032041	0.6396805801237798	-1.080298726196407	4.5480053914079805	0.2101070618721957	-0.0768005721303231	2.3542	0.39857772
581	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_215.fits	1	2.1	2	2	4.621020195109646	4.432819013944104	0.606256286155005	-1.5777119235649002	4.0340780818388575	0.3077100321638851	0.0915497043946458	2.1417	0.3123856
582	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_220.fits	1	2.15	2	1	0.0	0.0	0.5626818343666286	-2.1430231913591293	4.232702403220515	0.058371684209035525	0.0585590705569453	2.8982	0.55674255
583	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_245.fits	1	2.4	2	1	0.0	0.0	0.607204865463448	-2.445369275026581	4.383813155871675	0.030052940755365094	-0.012634920515336694	2.1558	0.21897233
584	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_250.fits	1	2.44	2	2	7.691107656699692	4.554492591785084	0.6343704119670851	-0.8462749581609541	4.420358032688412	0.12509837772815896	0.059599535571656835	2.3056	0.47216037
585	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_260.fits	1	2.54	2	2	5.378759099690198	10.18216194236259	0.6210330819409405	-1.3553241031178769	4.096184407635608	0.09576365213466588	0.11764173817749995	2.6451	0.48132184
586	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_270.fits	1	2.64	2	2	1.4563143610002494	20.11870395149436	0.6318627267566476	-2.180396927484204	4.35564383788458	0.05590292137512698	0.10822682441047916	2.4413	0.27886322
587	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_280.fits	1	2.74	2	1	0.0	0.0	0.6321876403588818	-2.1277906223902945	4.6309344911616765	-0.02539619489963595	0.03108715716578222	2.1142	0.16195595
588	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_290.fits	1	2.83	2	1	0.0	0.0	0.6295016035242582	-2.5032885654435955	4.342387013946628	-0.027860178011589836	0.09113432548176097	2.4118	0.27201366
589	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_300.fits	1	2.92	2	1	0.0	0.0	0.6322372464628071	-2.408754802169382	4.562435109427835	-0.06916423223566705	0.03901646285463161	2.2461	0.08421053
590	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_310.fits	1	3.02	2	1	0.0	0.0	0.6210303743303511	-2.4823131933351545	4.395230078609166	-0.036474705553733666	0.025365601223920287	2.2702	0.13146305
591	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_320.fits	1	3.12	2	1	0.0	0.0	0.6228076561474946	-2.2320279734626487	4.5419082226804885	-0.04065875338935519	-0.005645382291916797	2.3033	0.17695473
592	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_330.fits	1	3.22	2	1	0.0	0.0	0.6305054736174648	-2.5702414006808834	4.507783415204665	0.011470945095709804	0.05840709103728248	2.287	0.17598344
593	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_340.fits	1	3.31	2	1	0.0	0.0	0.6142164408970803	-2.506754601178096	4.391256067380828	-0.13431283867754318	0.06339560821734813	2.318	0.12782486
594	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_sdss_z0.03_350.fits	1	3.41	2	1	0.0	0.0	0.6139409383083797	-2.48642844162517	4.358387851820039	-0.05412719506225494	0.07801587425147967	2.217	0.18932633
595	q0.333_fg0.1_allrx10_sunruns/hires_kin_late/broadband_360.fits	1	3.52	2	1	0.0	0.0	0.6144822742488584	-2.4454089755100132	4.415869452804984	-0.05079815155001938	0.07646795139274655	2.3399	0.23117396
